int64_field_0,url,title,time_published,sentiment_score,sentiment_label,source,ticker_sentiment_score,ticker_sentiment_label
43,https://www.fool.com/investing/2025/02/19/what-great-investors-do/,What Great Investors Do,2025-02-19 17:52:00 UTC,0.180566,Somewhat-Bullish,Motley Fool,0.104511,Neutral
304,https://www.fool.com/investing/2025/02/19/why-xrp-ripple-is-rising-today-hint-it-has-to-do-w/,Why XRP  ( Ripple )  Is Rising Today  ( Hint: It Has to Do With President Trump ) ,2025-02-19 22:02:00 UTC,0.246102,Somewhat-Bullish,Motley Fool,0.149845,Neutral
22,https://www.fool.com/investing/2025/02/20/1-new-trend-that-could-drive-xrp-and-bitcoin-highe/,1 new Trend That Could Drive XRP and Bitcoin Higher and Higher,2025-02-20 12:05:00 UTC,0.176994,Somewhat-Bullish,Motley Fool,0.05355,Neutral
150,https://www.fool.com/investing/2025/02/20/1-new-trend-that-could-drive-xrp-and-bitcoin-highe/,1 new Trend That Could Drive XRP and Bitcoin Higher and Higher,2025-02-20 12:05:00 UTC,0.176994,Somewhat-Bullish,Motley Fool,0.05355,Neutral
26,https://www.fool.com/investing/2025/02/20/is-xrp-the-new-bitcoin/,Is XRP the New Bitcoin?,2025-02-20 10:00:00 UTC,0.244039,Somewhat-Bullish,Motley Fool,0.143002,Neutral
151,https://www.fool.com/investing/2025/02/20/is-xrp-the-new-bitcoin/,Is XRP the New Bitcoin?,2025-02-20 10:00:00 UTC,0.244039,Somewhat-Bullish,Motley Fool,0.143002,Neutral
27,https://www.fool.com/investing/2025/02/20/should-you-buy-xrp-ripple-right-now-while-under-3/,Should You Buy XRP  ( Ripple )  Right Now While It's Under $3?,2025-02-20 09:00:00 UTC,0.191157,Somewhat-Bullish,Motley Fool,0.090183,Neutral
63,https://www.fool.com/investing/2025/02/20/should-you-buy-xrp-ripple-right-now-while-under-3/,Should You Buy XRP  ( Ripple )  Right Now While It's Under $3?,2025-02-20 09:00:00 UTC,0.191157,Somewhat-Bullish,Motley Fool,0.090183,Neutral
386,https://www.fool.com/investing/stock-market/market-sectors/financials/cryptocurrency-stocks/yield-farming/,What Is Yield Farming?,2023-03-28 18:44:25 UTC,0.191082,Somewhat-Bullish,Motley Fool,0.084001,Neutral
785,https://www.forbes.com/sites/matthewkeller/2024/03/25/how-web3-entrepreneurs-can-support-the-public-good-while-pursuing-profit-and-growth/,How Web3 Entrepreneurs Can Support The Public Good While Pursuing Profit And Growth,2024-03-25 20:34:34 UTC,0.127571,Neutral,Forbes,0.049768,Neutral
760,https://www.forbes.com/sites/matthewkeller/2024/07/08/blockchain-makes-cash-based-humanitarian-aid-secure-fast-and-transparent/,"Blockchain Makes Cash-based Humanitarian Aid Secure, Fast and Transparent",2024-07-08 22:22:40 UTC,0.244936,Somewhat-Bullish,Forbes,0.146933,Neutral
784,https://www.forbes.com/sites/stevenehrlich/2024/03/27/the-rise-of-cryptos-billion-dollar-zombies/,The Rise Of Crypto's Billion Dollar Zombies,2024-03-27 10:30:00 UTC,0.072049,Neutral,Forbes,0.058991,Neutral
917,https://www.globenewswire.com/news-release/2024/07/09/2910443/0/en/Infinite-Reality-Closes-350-Million-Investment-Acquires-Landvault-in-450-Million-Deal-Valuation-Soars-to-5-1-Billion.html,"Infinite Reality Closes $350 Million Investment; Acquires Landvault in $450 Million Deal, Valuation Soars to $5.1 Billion",2024-07-09 13:00:00 UTC,0.223398,Somewhat-Bullish,GlobeNewswire,0.136655,Neutral
582,https://www.globenewswire.com/news-release/2025/01/03/3003871/0/en/Virtune-AB-Publ-Virtune-has-completed-the-monthly-rebalancing-for-December-2024-of-its-Virtune-Crypto-Top-10-Index-ETP-the-first-crypto-index-ETP-in-the-Nordics.html,"Virtune AB  ( Publ )   ( ""Virtune"" )  has completed the monthly rebalancing for December 2024 of its Virtune Crypto Top 10 Index ETP, the first crypto index ETP in the Nordics",2025-01-03 09:34:00 UTC,0.245225,Somewhat-Bullish,GlobeNewswire,0.053088,Neutral
315,https://www.globenewswire.com/news-release/2025/02/18/3028072/0/en/SPIRIT-BLOCKCHAIN-CAPITAL-ANNOUNCES-SUCCESSFUL-CLOSING-OF-LIFE-OFFERING.html,SPIRIT BLOCKCHAIN CAPITAL ANNOUNCES SUCCESSFUL CLOSING OF LIFE OFFERING,2025-02-18 15:22:00 UTC,0.380055,Bullish,GlobeNewswire,0.011998,Neutral
35,https://www.globenewswire.com/news-release/2025/02/19/3029185/0/en/TeraWulf-Schedules-Conference-Call-for-Fourth-Quarter-and-Year-End-2024-Financial-Results.html,TeraWulf Schedules Conference Call for Fourth Quarter and Year End 2024 Financial Results,2025-02-19 21:21:00 UTC,0.033626,Neutral,GlobeNewswire,0.028233,Neutral
783,https://www.newswire.ca/news-releases/algorand-becomes-first-layer-1-blockchain-to-use-python-as-a-native-programming-language-with-algokit-2-0-launch-889270038.html,Algorand Becomes First Layer-1 Blockchain to Use Python as a Native Programming Language with AlgoKit 2.0 Launch - Canada NewsWire,2024-03-27 15:04:40 UTC,0.317666,Somewhat-Bullish,Canada Newswire,0.113052,Neutral
617,https://www.prnewswire.com/news-releases/alchemy-pay-joins-stellar-ecosystem-to-offer-ramp-service-for-developers-and-dapps-301993123.html,Alchemy Pay Joins Stellar Ecosystem to Offer Ramp Service for Developers and dApps,2023-11-20 06:23:00 UTC,0.35793,Bullish,PR Newswire,0.10926,Neutral
832,https://www.prnewswire.com/news-releases/blockchain-market-in-supply-chain-industry-to-grow-by-usd-4-94-billion-between-2022---2027--the-increasing-complexities-due-to-time-bound-deliveries-and-customization-of-the-supply-chain-to-drive-growth---technavio-301928549.html,Blockchain Market in Supply Chain Industry to grow by USD 4.94 billion between 2022 - 2027 | The increasing ... - PR Newswire,2023-09-15 10:15:00 UTC,0.237321,Somewhat-Bullish,PR Newswire,0.038813,Neutral
780,https://www.prnewswire.com/news-releases/cybersecurity-ceos-join-forces-to-launch-lockchainai-the-first-ai-powered-blockchain-risk-management-platform-302104105.html,Cybersecurity CEOs join forces to launch Lockchain.ai: The First AI-Powered Blockchain Risk Management Platform - PR Newswire,2024-04-01 14:00:00 UTC,0.141949,Neutral,PR Newswire,0.040982,Neutral
926,https://www.prnewswire.com/news-releases/metaverse-in-fashion-market-size-is-set-to-grow-by-usd-12654-99-mn-from-2024-2028-growing-number-of-fashion-brands-entering-metaverse-platform-boost-the-market--technavio-302109924.html,"Metaverse In Fashion Market size is set to grow by USD 12654.99 mn from 2024-2028,growing number of fashion ... - PR Newswire",2024-04-08 08:40:00 UTC,0.294296,Somewhat-Bullish,PR Newswire,0.122628,Neutral
835,https://www.prnewswire.com/news-releases/vechain-et-singularitynet-combinent-la-blockchain-et-lia-pour-promouvoir-le-developpement-durable-et-creer-des-outils-dentreprise-avances-301910782.html,vechain et SingularityNet combinent la blockchain et l'IA pour promouvoir le développement durable et créer des outils d'entreprise avancés,2023-08-28 02:39:00 UTC,0.039157,Neutral,PR Newswire,0.052345,Neutral
343,https://www.zacks.com/stock/news/2414367/4-crypto-centric-stocks-to-grab-before-the-bitcoin-rally-resumes,4 Crypto-Centric Stocks to Grab Before the Bitcoin Rally Resumes,2025-02-12 13:54:00 UTC,0.046373,Neutral,Zacks Commentary,0.125735,Neutral
469,https://www.zacks.com/stock/news/2414367/4-crypto-centric-stocks-to-grab-before-the-bitcoin-rally-resumes,4 Crypto-Centric Stocks to Grab Before the Bitcoin Rally Resumes,2025-02-12 13:54:00 UTC,0.046373,Neutral,Zacks Commentary,0.125735,Neutral
501,https://www.zacks.com/stock/news/2414367/4-crypto-centric-stocks-to-grab-before-the-bitcoin-rally-resumes,4 Crypto-Centric Stocks to Grab Before the Bitcoin Rally Resumes,2025-02-12 13:54:00 UTC,0.046373,Neutral,Zacks Commentary,0.125735,Neutral
11,https://www.zacks.com/stock/news/2419012/investor-sentiment-at-15-year-high-etfs-in-focus,Investor Sentiment at 15-Year High: ETFs in Focus,2025-02-20 18:00:00 UTC,0.286372,Somewhat-Bullish,Zacks Commentary,0.096623,Neutral
778,https://cointelegraph.com/news/bitcoin-price-worth-half-value-gold-sky-bridge-ceo-anthony-scaramucci,Bitcoin 'has room to run' and trade half the value of gold: SkyBridge CEO,2024-04-08 01:19:36 UTC,0.192839,Somewhat-Bullish,Cointelegraph,-0.318092,Somewhat-Bearish
797,https://cointelegraph.com/news/bored-ape-floor-price-sinks-nasa-training-astronauts-metaverse-nifty-newsletter,"Bored Ape floor price sinks, NASA training astronauts in the metaverse: Nifty Newsletter",2024-04-17 19:00:00 UTC,0.038324,Neutral,Cointelegraph,-0.290754,Somewhat-Bearish
905,https://cointelegraph.com/news/decentraland-x-account-hacked-phishing-attack-mana-airdrop,"Decentraland X account hacked, phishing scam targets MANA airdrop",2024-09-19 06:39:49 UTC,-0.117753,Neutral,Cointelegraph,-0.279393,Somewhat-Bearish
538,https://cointelegraph.com/news/mt-gox-pushes-repayment-plan-deadline-to-october-2025,Mt. Gox pushes repayment plan deadline to October 2025,2024-10-11 18:26:40 UTC,-0.118535,Neutral,Cointelegraph,-0.265172,Somewhat-Bearish
434,https://cointelegraph.com/news/polygon-discord-hack-security-concerns,"Polygon's Discord channel hacked, team works to regain control",2024-08-24 08:42:57 UTC,-0.231962,Somewhat-Bearish,Cointelegraph,-0.259865,Somewhat-Bearish
880,https://decrypt.co/241631/interpol-red-notice-hong-kong-coin-young-master,Interpol Issues Red Notice for Hong Kong Crypto Promoter 'Coin Young Master',2024-07-25 20:41:03 UTC,-0.254664,Somewhat-Bearish,Decrypt.co,-0.328058,Somewhat-Bearish
428,https://decrypt.co/247298/this-week-in-coins-bitcoin-leads-parade-of-red-toncoin-down-bad,"This Week in Coins: Bitcoin Leads Parade of Red, Toncoin Down Bad",2024-08-31 10:01:09 UTC,-0.189101,Somewhat-Bearish,Decrypt.co,-0.154513,Somewhat-Bearish
411,https://decrypt.co/284479/over-750-million-stolen-in-crypto-last-quarter-despite-drop-in-hacks-certik,Over $750 Million Stolen in Crypto Last Quarter Despite Drop in Hacks: CertiK,2024-10-03 07:01:51 UTC,-0.319723,Somewhat-Bearish,Decrypt.co,-0.197009,Somewhat-Bearish
524,https://decrypt.co/290821/2016-bitfinex-hack-doj-no-victims,Lost Money in the 2016 Bitfinex Hack? DOJ Says There Are 'No Victims',2024-11-08 13:51:01 UTC,-0.180918,Somewhat-Bearish,Decrypt.co,-0.166756,Somewhat-Bearish
896,https://decrypt.co/294520/gaming-tokens-sand-mana-gala-resurgence,"The Sandbox, Decentraland, and Gala Gaming Tokens Surge After Long Lull",2024-12-03 14:27:15 UTC,0.193031,Somewhat-Bullish,Decrypt.co,-0.200706,Somewhat-Bearish
506,https://decrypt.co/302967/bitcoin-jesus-roger-ver-begs-trump-pardon,'Bitcoin Jesus' Roger Ver Begs Trump for Pardon-But DOGE Chief Elon Musk Says Nope,2025-01-27 20:35:20 UTC,0.009808,Neutral,Decrypt.co,-0.180371,Somewhat-Bearish
190,https://decrypt.co/304071/trump-solana-token-falls-bitcoin-dogecoin,"TRUMP Solana Token Falls After President's 'Pump' Post, While Bitcoin and Dogecoin Dip",2025-02-02 15:52:35 UTC,0.070113,Neutral,Decrypt.co,-0.178519,Somewhat-Bearish
189,https://decrypt.co/304089/trumps-trade-war-rocks-broader-market-futures-bitcoin-sink,"Trump's Tariffs Shake Markets: Dow Futures Slide, Crypto Liquidations Top $1B",2025-02-03 01:28:56 UTC,-0.142188,Neutral,Decrypt.co,-0.247991,Somewhat-Bearish
187,https://decrypt.co/304124/bitcoin-xrp-dogecoin-rebound-trump-mexican-trade-war,"Bitcoin, XRP and Dogecoin Rebound as Trump Pauses Mexican Trade Tariffs",2025-02-03 16:28:56 UTC,-0.048664,Neutral,Decrypt.co,-0.275706,Somewhat-Bearish
788,https://www.benzinga.com/24/11/42253407/crypto-analyst-says-this-altcoin-is-primed-for-a-70-rally-notes-bitcoin-could-cross-100k-if-this-happens,"Crypto Analyst Says This Altcoin Is Primed For A 70% Rally, Notes Bitcoin Could Cross $100K If This Happens - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ",2024-11-30 08:31:46 UTC,0.053305,Neutral,Benzinga,-0.157504,Somewhat-Bearish
135,https://www.benzinga.com/25/01/42758178/roaring-kittys-rick-james-themed-post-triggers-sharp-rally-in-gamestop-kitty-labeled-cryptos,"Roaring Kitty's Rick James-Themed Post Triggers 300% Rally In GameStop Coin, Kitty-Labeled Cryptos Spike - Emeren Group  ( NYSE:SOL ) ",2025-01-02 03:28:54 UTC,0.040609,Neutral,Benzinga,-0.345585,Somewhat-Bearish
252,https://www.benzinga.com/25/02/43839293/entitied-tied-to-libra-token-creator-reportedly-removed-99-million-in-liquiditytraders-lost-over-250-million-in-s,Javier Milei-Backed LIBRA Token Creator Reportedly Removed $99 Million In Liquidity -Traders Lose Over $250 Million,2025-02-20 06:15:58 UTC,-0.055252,Neutral,Benzinga,-0.196385,Somewhat-Bearish
804,https://www.benzinga.com/insights/cryptocurrency/24/04/38098827/cryptocurrency-vechains-price-increased-more-than-3-within-24-hours,Cryptocurrency VeChain's Price Increased More Than 3% Within 24 hours,2024-04-04 19:01:20 UTC,-0.033336,Neutral,Benzinga,-0.193528,Somewhat-Bearish
792,https://www.benzinga.com/insights/cryptocurrency/24/07/39935177/cryptocurrency-vechain-down-more-than-3-within-24-hours,Cryptocurrency VeChain Down More Than 3% Within 24 hours,2024-07-24 15:02:29 UTC,-0.080711,Neutral,Benzinga,-0.292185,Somewhat-Bearish
867,https://www.benzinga.com/insights/cryptocurrency/24/08/40654776/cryptocurrency-filecoin-falls-more-than-5-in-24-hours,Cryptocurrency Filecoin Falls More Than 5% In 24 hours,2024-08-30 15:01:18 UTC,-0.028621,Neutral,Benzinga,-0.194423,Somewhat-Bearish
544,https://www.benzinga.com/insights/cryptocurrency/24/10/41127315/bitcoin-cash-decreases-more-than-5-within-24-hours,Bitcoin Cash Decreases More Than 5% Within 24 hours,2024-10-01 19:01:20 UTC,-0.028629,Neutral,Benzinga,-0.197676,Somewhat-Bearish
846,https://www.benzinga.com/insights/cryptocurrency/24/10/41554473/cryptocurrency-filecoin-down-more-than-3-within-24-hours,Cryptocurrency Filecoin Down More Than 3% Within 24 hours,2024-10-25 19:03:49 UTC,-0.054837,Neutral,Benzinga,-0.233702,Somewhat-Bearish
532,https://www.benzinga.com/insights/cryptocurrency/24/10/41577928/bitcoin-cashs-price-increased-more-than-3-within-24-hours,Bitcoin Cash's Price Increased More Than 3% Within 24 hours,2024-10-28 15:01:23 UTC,-0.00476,Neutral,Benzinga,-0.164119,Somewhat-Bearish
219,https://www.benzinga.com/insights/cryptocurrency/25/02/43530970/cardano-falls-more-than-4-in-24-hours,Cardano Falls More Than 4% In 24 hours,2025-02-06 15:00:17 UTC,-0.042762,Neutral,Benzinga,-0.229769,Somewhat-Bearish
730,https://www.benzinga.com/markets/cryptocurrency/22/05/26949305/dao-forfeits-millions-of-dollars-of-tokens-conflict-ensues,"DAO Forfeits Millions Of Dollars Of Tokens, Conflict Ensues",2022-05-02 21:59:44 UTC,-0.137291,Neutral,Benzinga,-0.168051,Somewhat-Bearish
396,https://www.benzinga.com/markets/cryptocurrency/23/01/30251906/barry-silbert-says-dcg-did-not-borrow-1-6b-from-winklevoss-gemini-current-on-all-loans-out,Barry Silbert Says DCG Did Not Borrow $1.6B From Winklevoss' Gemini: 'Current On All Loans Outstanding' - Ethereum Classic  ( ETC/USD ) ,2023-01-03 03:17:31 UTC,-0.012002,Neutral,Benzinga,-0.163188,Somewhat-Bearish
384,https://www.benzinga.com/markets/cryptocurrency/23/04/31744250/unstoppable-bitcoin-reigns-supreme-with-incredible-inflows-dominating-altcoins-like-uniswa,"Unstoppable Bitcoin Reigns Supreme With Incredible Inflows, Dominating Altcoins Like Uniswap, Polkadot, Polygon",2023-04-11 16:36:46 UTC,0.011723,Neutral,Benzinga,-0.320304,Somewhat-Bearish
633,https://www.benzinga.com/markets/cryptocurrency/23/07/33285338/bitcoin-falls-below-30-000-1inch-network-uniswap-among-top-losers,"Bitcoin Falls Below $30,000; 1inch Network, Uniswap Among Top Losers",2023-07-19 13:41:52 UTC,-0.026452,Neutral,Benzinga,-0.179613,Somewhat-Bearish
708,https://www.benzinga.com/markets/cryptocurrency/23/10/35514275/bitcoin-edges-lower-following-economic-reports-arweave-emerges-as-top-gainer,Bitcoin Edges Lower Following Economic Reports; Arweave Emerges As Top Gainer,2023-10-31 13:37:23 UTC,0.051278,Neutral,Benzinga,-0.180319,Somewhat-Bearish
707,https://www.benzinga.com/markets/cryptocurrency/23/11/35750639/bitcoin-falls-below-37-000-cronos-becomes-top-loser,"Bitcoin Falls Below $37,000; Cronos Becomes Top Loser",2023-11-13 14:30:43 UTC,-0.058992,Neutral,Benzinga,-0.295994,Somewhat-Bearish
818,https://www.benzinga.com/markets/cryptocurrency/24/01/36510741/cryptocurrency-vechain-down-more-than-5-within-24-hours,Cryptocurrency VeChain Down More Than 5% Within 24 hours,2024-01-05 15:01:21 UTC,-0.121178,Neutral,Benzinga,-0.211734,Somewhat-Bearish
140,https://www.benzinga.com/markets/cryptocurrency/24/12/42614273/bitcoin-crashes-10-ethereum-xrp-down-18-dogecoin-craters-28-what-is-going-on,"Bitcoin Crashes 10%, Ethereum, XRP Down 18%, Dogecoin Craters 28%: What Is Going On?",2024-12-20 12:44:55 UTC,0.039233,Neutral,Benzinga,-0.197553,Somewhat-Bearish
178,https://www.benzinga.com/markets/cryptocurrency/25/02/43486359/xrp-ledger-suffers-hour-long-outage-before-recovery-ripple-cto-says-silent-network-failure,XRP Ledger Suffers Hour-Long Outage Before Recovery: Ripple CTO Says 'Silent Network' Failure Didn't Impact User Funds,2025-02-05 06:13:07 UTC,-0.046623,Neutral,Benzinga,-0.198977,Somewhat-Bearish
329,https://www.benzinga.com/markets/cryptocurrency/25/02/43742669/a-dogecoin-etf-approval-in-2025-is-becoming-increasingly-likely-polymarket-traders-specula,"A Dogecoin ETF Approval In 2025 Is Becoming Increasingly Likely, Polymarket Traders Speculate",2025-02-14 19:14:35 UTC,0.233222,Somewhat-Bullish,Benzinga,-0.167315,Somewhat-Bearish
88,https://www.benzinga.com/markets/cryptocurrency/25/02/43795227/dogecoin-cardano-among-four-iconic-altcoins-trader-sees-pretty-close-to-an-end-to-this-cho,"Dogecoin, Cardano Among Four Iconic Altcoins: Trader Sees 'Pretty Close To An End To This Chop' - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ",2025-02-18 20:07:19 UTC,-0.069692,Neutral,Benzinga,-0.287812,Somewhat-Bearish
202,https://www.benzinga.com/markets/cryptocurrency/25/02/43795227/dogecoin-cardano-among-four-iconic-altcoins-trader-sees-pretty-close-to-an-end-to-this-cho,"Dogecoin, Cardano Among Four Iconic Altcoins: Trader Sees 'Pretty Close To An End To This Chop' - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ",2025-02-18 20:07:19 UTC,-0.069692,Neutral,Benzinga,-0.287812,Somewhat-Bearish
312,https://www.benzinga.com/markets/cryptocurrency/25/02/43795227/dogecoin-cardano-among-four-iconic-altcoins-trader-sees-pretty-close-to-an-end-to-this-cho,"Dogecoin, Cardano Among Four Iconic Altcoins: Trader Sees 'Pretty Close To An End To This Chop' - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ",2025-02-18 20:07:19 UTC,-0.069692,Neutral,Benzinga,-0.287812,Somewhat-Bearish
459,https://www.benzinga.com/markets/cryptocurrency/25/02/43795227/dogecoin-cardano-among-four-iconic-altcoins-trader-sees-pretty-close-to-an-end-to-this-cho,"Dogecoin, Cardano Among Four Iconic Altcoins: Trader Sees 'Pretty Close To An End To This Chop' - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ",2025-02-18 20:07:19 UTC,-0.069692,Neutral,Benzinga,-0.287812,Somewhat-Bearish
